"","topic1","topic2","topic3","topic4","topic5","topic6","topic7","topic8","project","projecttype"
"ptwiki",0.0334375955385796,0.0168627819160235,0.43655529597172,0.380446854592985,0.0888131716377336,0.0257008562304537,0.000110351898188621,0.0180730922143155,"ptwiki","Wikipedia"
"ptwikibooks",0.219397876291179,0.630021075117642,0.145833850707286,0.000115543848527436,9.47638113748307e-06,1.63887629222909e-05,0.00459383023308961,1.19586582163852e-05,"ptwikibooks","Wikibooks"
"ptwikinews",0.0039154258072238,0.700107415227409,0.295732484990592,7.78703824783604e-05,6.77371727558196e-06,1.02905726047348e-05,0.000110937530930596,3.88017714859856e-05,"ptwikinews","Wikinews"
"ptwikiquote",0.00208458961672159,0.323332058276796,0.672190003005254,8.81769520844472e-05,4.0423209929413e-07,6.6076528028728e-07,0.00230379404496401,3.13106799996516e-07,"ptwikiquote","Wikiquote"
"ptwikisource",0.00134184736276211,0.0840353719388019,0.000342217347426611,0.91392969237844,1.72296234069843e-07,2.4139358181511e-05,0.000326381279695813,1.780384575613e-07,"ptwikisource","Wikisource"
"ptwikivoyage",0.00472708277379585,0.597283477383176,0.389695348336717,0.000233477565181403,4.09605087973258e-05,5.25141211395342e-05,0.000580567374256511,0.00738657193693593,"ptwikivoyage","Wikivoyage"
"ptwiktionary",0.961775111400419,0.0375216318181122,0.00054670924271357,5.72975402230366e-05,5.04093278982591e-06,7.72587154245337e-06,8.43137297749457e-05,2.16946442489738e-06,"ptwiktionary","Wiktionary"
"quwiki",0.000157950149258787,0.0747306442522381,0.287121165295818,0.637827582597019,9.1821587620252e-08,1.30134134636121e-07,0.000162276492105585,1.59257837850679e-07,"quwiki","Wikipedia"
"quwikibooks",0.968731673560774,0.0303192354363237,7.76938484216574e-05,0.000462599137890161,0.000101967560607917,0.00013358333525825,7.771303149593e-05,9.55340892284113e-05,"quwikibooks","Wikibooks"
"quwikiquote",0.968731673560774,0.0303192354363237,7.76938484216574e-05,0.000462599137890161,0.000101967560607917,0.00013358333525825,7.771303149593e-05,9.55340892284113e-05,"quwikiquote","Wikiquote"
"quwiktionary",0.998991921755897,0.000613001253725835,0.00015445100030332,7.14440830634451e-05,1.11753594845276e-05,1.52546637752663e-05,0.000136983471456134,5.76841229486689e-06,"quwiktionary","Wiktionary"
"rmwiki",0.0117277387137779,0.735315122812502,0.252668633766437,7.10617955900049e-05,6.49432279125716e-06,1.0910517453729e-05,0.000131379020481311,6.86590509674199e-05,"rmwiki","Wikipedia"
"rmwikibooks",0.992600722473478,0.00712094701228395,1.94324185603384e-05,0.000122232297925639,2.45678789044407e-05,4.45267386577438e-05,4.32926747812375e-05,2.42785054089891e-05,"rmwikibooks","Wikibooks"
"rmwiktionary",0.991961951801939,0.00771085276296127,2.22079081299815e-05,0.000142176428798783,2.6820672970203e-05,5.49107947773145e-05,5.32956806350633e-05,2.77839497886312e-05,"rmwiktionary","Wiktionary"
"rmywiki",0.06773279742487,0.903992841530493,0.027766356526874,0.000185914850879569,1.48845138505906e-05,2.34757105217959e-05,0.000254888657332152,2.88407851791067e-05,"rmywiki","Wikipedia"
"rnwiki",0.00958036413687022,0.989800625304573,0.000435828189340545,6.19019424452871e-05,7.81550151130864e-06,1.00370277559005e-05,0.000100662797715499,2.76509978832677e-06,"rnwiki","Wikipedia"
"rnwiktionary",0.991961951801939,0.00771085276296127,2.22079081299815e-05,0.000142176428798783,2.6820672970203e-05,5.49107947773145e-05,5.32956806350633e-05,2.77839497886312e-05,"rnwiktionary","Wiktionary"
"roa_rupwiki",0.0050715617475629,0.977147756693104,0.0173934924114549,0.00013088529619891,1.48876676315328e-05,1.65146757757107e-05,0.000220600270718444,4.30123755343474e-06,"roa_rupwiki","Wikipedia"
"roa_rupwiktionary",0.999176340765463,0.000607867531322008,7.54776375961335e-05,3.44827545340506e-05,9.55960361208227e-06,1.16835864452186e-05,7.90547921447517e-05,5.53332888240447e-06,"roa_rupwiktionary","Wiktionary"
"roa_tarawiki",0.0440356121467429,0.698969167723708,0.256776186269794,6.92172000529881e-05,6.75306084289092e-06,1.08496184238858e-05,0.000130431657647733,1.78232278770089e-06,"roa_tarawiki","Wikipedia"
"rowiki",0.0125878808792777,0.0433930027026836,0.500452276231542,0.427503504871796,0.000138317361045078,0.0141264532333988,0.000124922548852738,0.00167364217140469,"rowiki","Wikipedia"
"rowikibooks",0.15734176547606,0.839896980905752,0.0022282133605671,0.000215343721397373,1.56826280995662e-05,2.75947280900605e-05,0.000269278338813585,5.14084122070966e-06,"rowikibooks","Wikibooks"
"rowikinews",0.00190286154789095,0.990751936261493,0.000830629198508886,0.000153833298888034,9.60412571203909e-06,1.66427439301663e-05,0.00633115223750449,3.34058607284633e-06,"rowikinews","Wikinews"
"rowikiquote",0.0131618309322451,0.614449066939204,0.371960962550721,0.000160709638756295,1.19002181072885e-05,2.48556133452297e-05,0.000218642687668327,1.20314199524376e-05,"rowikiquote","Wikiquote"
"rowikisource",0.125164101982401,0.599627400122529,0.273487433435316,0.000859706197365396,4.68139013271737e-05,9.48686460757821e-05,0.000704438556687365,1.52371582982407e-05,"rowikisource","Wikisource"
"rowikivoyage",0.0381732868071786,0.737770963893575,0.223213338082004,0.000213348744135872,5.41231750247418e-05,5.20112670516958e-05,0.000512258651215358,1.06693798153124e-05,"rowikivoyage","Wikivoyage"
"rowiktionary",0.999028862273216,0.000700232506917238,0.000183391069116203,2.88799524284767e-05,2.97758256937845e-06,4.91620164042072e-06,4.85357498161583e-05,2.20466429609383e-06,"rowiktionary","Wiktionary"
"ruewiki",0.000947501359543194,0.544250833501936,0.177468682751192,0.275665093210512,2.26178369102242e-07,2.68198703439384e-07,0.00166716994367287,2.2485607158808e-07,"ruewiki","Wikipedia"
"ruwiki",6.98040268272044e-06,7.79489417083288e-06,2.47296024255904e-05,0.0099240942533835,0.98999441601442,4.0186110920176e-05,1.79351487216342e-06,5.20712507800158e-09,"ruwiki","Wikipedia"
"ruwikibooks",0.220374603537816,0.773842443675963,0.00141437609346614,0.000109156496283241,8.22230640793021e-06,1.59532580665094e-05,0.00423274448727521,2.50014472126603e-06,"ruwikibooks","Wikibooks"
"ruwikinews",0.018358910362006,0.387756521703038,0.310241465790469,0.164111243058604,0.0690448779220101,0.0478813188984703,0.00260530452654221,3.57738860671014e-07,"ruwikinews","Wikinews"
"ruwikiquote",0.00273364360792743,0.239341297827072,0.755788528599558,4.52783147983608e-05,4.70515839054453e-05,0.000127092851316592,0.00191679148894611,3.15726476234963e-07,"ruwikiquote","Wikiquote"
"ruwikisource",0.0214143442792991,0.0759405962667161,0.369428906573866,0.529496218401815,1.31322456209101e-07,3.4761030776889e-05,3.55221291896751e-05,0.00364951999588085,"ruwikisource","Wikisource"
"ruwikivoyage",0.138897470634886,0.828807201533454,0.00569753480158405,0.000595072318347677,7.65115638470868e-05,8.05281259930356e-05,0.00109910506727643,0.024746575954611,"ruwikivoyage","Wikivoyage"
"ruwiktionary",0.750167525723515,0.0406555848208449,0.209028756372817,4.24577999631627e-05,5.35198842095526e-06,7.77627575540923e-06,8.99403145936955e-05,2.60670408990988e-06,"ruwiktionary","Wiktionary"
"rwwiki",0.0221922090097906,0.708761244558568,0.268780260994995,0.000178298255673109,4.72723946111121e-06,7.48316830545913e-06,7.13804540461863e-05,4.39631916025427e-06,"rwwiki","Wikipedia"
"rwwiktionary",0.999053536378533,0.000700545996962595,7.43782440359389e-05,7.02002920313895e-05,7.91475011446601e-06,1.22386917052251e-05,7.68708528239684e-05,4.31479379331363e-06,"rwwiktionary","Wiktionary"
"sahwiki",0.000214658666847475,0.204745613668737,0.00210345469610498,0.778282772477086,3.8910043410409e-05,0.0143797746894325,0.000234697039454916,1.18718926986315e-07,"sahwiki","Wikipedia"
"sahwikisource",0.124292074413737,0.871351950916718,0.00225270646606247,0.00118737321972334,4.24229261916243e-05,0.000106544947961286,0.000747424223531009,1.95028860746957e-05,"sahwikisource","Wikisource"
"sawiki",0.00022736045254215,0.0516159024010381,0.000150190577920667,0.947878434539625,1.09855789798355e-07,2.33105757257969e-07,0.000127669103868038,9.99634587362394e-08,"sawiki","Wikipedia"
"sawikibooks",0.992741118243097,0.00692206631113089,1.19600569994836e-05,0.000173293965906278,1.90381274554985e-05,3.41395912776313e-05,8.32760319436704e-05,1.51076721892147e-05,"sawikibooks","Wikibooks"
"sawikiquote",0.535316404361446,0.461519331359809,0.00160560179777718,0.0010091325921746,5.03409625370791e-05,7.96269696833439e-05,0.000397491322241265,2.20706343314943e-05,"sawikiquote","Wikiquote"
"sawikisource",0.951193128224143,0.0455048751425259,0.00137805662962184,0.00132844696913121,4.32412159393109e-05,9.07681370202662e-05,0.000437899495176194,2.35841864427856e-05,"sawikisource","Wikisource"
"sawiktionary",0.998526560516716,0.001168169119267,9.60096058411056e-05,8.77898347531936e-05,1.00701560954195e-05,1.79447784291135e-05,8.71448820241923e-05,6.31110687343022e-06,"sawiktionary","Wiktionary"
"scnwiki",0.00061443923046398,0.49204857743255,0.505456115392012,0.000160592210779738,4.02005942631351e-06,7.53476768823945e-06,0.00170280337673862,5.91753034175208e-06,"scnwiki","Wikipedia"
"scnwiktionary",0.999602495114919,0.000252779887492932,5.99885036737495e-05,2.31506592146673e-05,4.26038496483075e-06,5.75463241773161e-06,4.95085853346177e-05,2.0622319828472e-06,"scnwiktionary","Wiktionary"
"scowiki",0.0294314001137388,0.0492255887958935,0.487292696682727,0.39692900538661,0.00900907424965615,0.0278615544506133,0.000217652399966858,3.3027920795362e-05,"scowiki","Wikipedia"
"scwiki",0.00132718401899655,0.603801521400287,0.392839337153357,5.73812820551217e-05,0.00169169627531735,0.000184776126936628,8.71560812093506e-05,1.09476618410981e-05,"scwiki","Wikipedia"
"scwiktionary",0.991961951801939,0.00771085276296127,2.22079081299815e-05,0.000142176428798783,2.6820672970203e-05,5.49107947773145e-05,5.32956806350633e-05,2.77839497886312e-05,"scwiktionary","Wiktionary"
"sdwiki",0.00746122690222769,0.924755621652618,0.0644233699783568,0.000441481994936589,4.40814125821158e-07,1.94837961349212e-06,0.00280108826095722,0.000114822017164383,"sdwiki","Wikipedia"
"sdwikinews",0.991827120029841,0.00788577590436641,2.2207952065201e-05,0.000136191961901791,2.67459194108881e-05,5.18653920634799e-05,2.22148491943505e-05,2.78779911565621e-05,"sdwikinews","Wikinews"
"sdwiktionary",0.999386245123685,0.000396369068322453,7.56479016581347e-05,4.52082522768527e-05,7.30908652559099e-06,1.08009770394382e-05,7.46041633895021e-05,3.81542710300922e-06,"sdwiktionary","Wiktionary"
"sewiki",0.00079690068789182,0.174560136672547,0.160074240313957,0.664387940018133,9.4258056497963e-08,1.35393423677648e-07,0.000180461046123113,9.16098675171255e-08,"sewiki","Wikipedia"
"sewikibooks",0.992600722473478,0.00712094701228395,1.94324185603384e-05,0.000122232297925639,2.45678789044407e-05,4.45267386577438e-05,4.32926747812375e-05,2.42785054089891e-05,"sewikibooks","Wikibooks"
"sgwiki",0.0016096238908101,0.997810864273888,0.000324977472910407,0.000124870847748106,8.1155983090331e-06,1.20978493064954e-05,0.00010670086329173,2.74920373573351e-06,"sgwiki","Wikipedia"
"sgwiktionary",0.996138556508947,0.00318065379276491,0.00030967526192513,0.000156998372709636,1.26273431578989e-05,3.03483943193255e-05,0.000162489075368591,8.65125080803046e-06,"sgwiktionary","Wiktionary"
"shwiki",0.0328441076925183,0.00814040720947445,0.469778122502897,0.4889933318792,1.39914204898547e-07,0.000115552497307129,8.44604908120785e-05,4.38778135859873e-05,"shwiki","Wikipedia"
"shwiktionary",0.999079145377476,0.000661821392641952,9.66186026182647e-05,6.52610381998326e-05,6.90129229278696e-06,1.11186407214695e-05,7.57194956207613e-05,3.41416042877726e-06,"shwiktionary","Wiktionary"
"simplewiki",0.0061448602115566,0.049233489386532,0.494790871859042,0.447323083398499,3.04537838629485e-05,0.00161629145444846,0.000109121131225126,0.000751828774834064,"simplewiki","Wikipedia"
"simplewikibooks",0.925253365388622,0.0723387055103273,0.0011750527728997,0.000587903836469868,4.54727844707505e-05,8.55110026782312e-05,0.000490928987390899,2.30597171412571e-05,"simplewikibooks","Wikibooks"
"simplewikiquote",0.352814781058797,0.632093042002111,0.00957489366234632,0.00274807463932589,0.000112167954643958,0.000274145833707483,0.00236004155747624,2.28532915920258e-05,"simplewikiquote","Wikiquote"
"simplewiktionary",0.787032044960373,0.211805810215836,0.000940403385417591,6.7832567150888e-05,8.66940685526132e-06,1.10478951954994e-05,0.000131448716928648,2.74285224358798e-06,"simplewiktionary","Wiktionary"
"siwiki",0.000469073852934868,0.351267317600649,0.000441324680634914,0.646980789487414,2.12705741681916e-07,1.20362877667557e-06,0.000839873441228396,2.0460262049054e-07,"siwiki","Wikipedia"
"siwikibooks",0.872551928077192,0.122584585776351,0.00282409767540149,0.000482734410253482,9.61874043654229e-05,0.000142848128493795,0.0013026338573415,1.49846706006088e-05,"siwikibooks","Wikibooks"
"siwiktionary",0.994780189082566,0.0042148413382958,0.000376117180254853,0.000316088214182421,1.51582858171084e-05,2.62917839340348e-05,0.000265121444219006,6.19267073027376e-06,"siwiktionary","Wiktionary"
"skwiki",0.0387993517459828,0.0151029270065622,0.52583880019892,0.417663415411786,4.08799986095103e-05,0.00130736306440607,0.00010421073224431,0.00114305184148839,"skwiki","Wikipedia"
"skwikibooks",0.404277539551829,0.561220890673197,0.0321047820814296,0.00062673865341787,7.31777355112096e-05,0.000107032741695056,0.00156719115613287,2.26474067874396e-05,"skwikibooks","Wikibooks"
"skwikiquote",0.00467985081877704,0.171265560390258,0.823639011465366,0.000202443086525878,1.08544324260891e-05,1.98113771675273e-05,0.000178573774341513,3.89465513825212e-06,"skwikiquote","Wikiquote"
"skwikisource",0.0142445772651084,0.472499476114593,0.00361119564857893,0.5090275630024,3.52043894016797e-05,0.000101375911082261,0.000460976997409374,1.96306714257652e-05,"skwikisource","Wikisource"
"skwiktionary",0.998095423891908,0.00136577085465644,0.000276851482319687,0.000102057785118473,1.003411354209e-05,1.43853616830395e-05,0.000132129934397655,3.34657637460926e-06,"skwiktionary","Wiktionary"
"slwiki",0.0342066909129477,0.021591888263846,0.469302541997786,0.44457776992865,0.00327830137607324,0.0108096121846599,0.0162263155916788,6.87974435823523e-06,"slwiki","Wikipedia"
"slwikibooks",0.295987185921213,0.701343884087066,0.00151419835073696,0.000517275255813963,3.49640142261068e-05,6.61635407733724e-05,0.00052537552552657,1.09533046438812e-05,"slwikibooks","Wikibooks"
"slwikiquote",0.00702970002028596,0.346776099429446,0.645762249286356,0.000164533759078282,1.21769818368521e-05,2.2069408050282e-05,0.000228098282957633,5.07283198924912e-06,"slwikiquote","Wikiquote"
"slwikisource",0.00385568359213269,0.639520350796422,0.343756955665261,0.000719687844273201,6.72336583093569e-05,0.0116114733104136,0.000459828027051488,8.78710613610075e-06,"slwikisource","Wikisource"
"slwiktionary",0.914533852759001,0.0848339695797981,0.000453127609711634,6.12583999289997e-05,3.65570512904485e-06,1.11133038689696e-05,0.000100712334298382,2.31030826405261e-06,"slwiktionary","Wiktionary"
"smwiki",0.00289426063048372,0.995709410378488,0.00106583523104737,0.000111958330417172,1.55287741917934e-05,2.08401593732335e-05,0.000178038626207709,4.12786979138275e-06,"smwiki","Wikipedia"
"smwiktionary",0.999668028153568,0.000180131251457403,5.257976114284e-05,1.88778994628008e-05,6.38254581797889e-06,7.3676705267432e-06,6.32565798885629e-05,3.37613813557304e-06,"smwiktionary","Wiktionary"
"snwiki",0.000772350756610506,0.870781124901055,0.128159552295842,7.7982367603633e-05,1.08146664504208e-05,1.308661967681e-05,0.000156054491267278,2.90339014948142e-05,"snwiki","Wikipedia"
"snwiktionary",0.991961951801939,0.00771085276296127,2.22079081299815e-05,0.000142176428798783,2.6820672970203e-05,5.49107947773145e-05,5.32956806350633e-05,2.77839497886312e-05,"snwiktionary","Wiktionary"
"sowiki",0.00181751795191258,0.925330993468935,0.072173678101266,0.000490941352364972,7.1133677658922e-06,1.49860476340361e-05,0.00015273397368677,1.20357364348647e-05,"sowiki","Wikipedia"
"sowiktionary",0.99975216100395,0.000111123074288571,4.78561441329268e-05,1.36981436467296e-05,5.94468414414802e-06,6.49702417962056e-06,5.98731422691781e-05,2.84678338869271e-06,"sowiktionary","Wiktionary"
"specieswiki",0.209080545048723,0.78537395945618,0.00140999467849985,8.10119308279507e-05,8.0600855369298e-06,1.19824460136232e-05,0.00402084473000143,1.36016242174864e-05,"specieswiki","Other"
"sqwiki",0.00154705501961491,0.113817776103769,0.3773679895857,0.507152878127307,6.74642796168998e-08,8.63937255257323e-08,0.000114035724937769,1.11580665912715e-07,"sqwiki","Wikipedia"
"sqwikibooks",0.229158657746978,0.758359264447022,0.0102227774105101,0.00113115507105514,6.14514524053829e-05,0.000128404868435135,0.000916604851988376,2.16841516055585e-05,"sqwikibooks","Wikibooks"
"sqwikinews",0.00124934979565566,0.991386466353991,0.0068887330635729,0.000116577180776665,2.46208015934587e-05,2.42887164627783e-05,0.000252826723273578,5.7137364673922e-05,"sqwikinews","Wikinews"
"sqwikiquote",0.0881302806979521,0.475787120300105,0.434711356575701,0.000529972873491041,3.07865061577092e-05,6.91286261402631e-05,0.000729337577309648,1.20168431435096e-05,"sqwikiquote","Wikiquote"
"sqwiktionary",0.998521702559877,0.000942409504670772,0.000310104232271671,9.68285260372327e-05,8.44607440780208e-06,1.43460309408882e-05,0.000102586155527519,3.57691626704787e-06,"sqwiktionary","Wiktionary"
"srnwiki",0.00961423646505889,0.952400763071857,0.0267575949685049,0.00124665927802506,2.20751047955468e-05,4.33562760307425e-05,0.00990963198420225,5.68285152552742e-06,"srnwiki","Wikipedia"
"srwiki",0.0155573259339154,0.00113657966068646,0.504844038067529,0.478243727301036,2.64083546091049e-05,2.61240028245747e-05,0.000111345626254775,5.44510531444156e-05,"srwiki","Wikipedia"
"srwikibooks",0.154994348805485,0.842967274691103,0.000697799054714853,0.000899900381285084,2.72895277324721e-05,5.80860180537359e-05,0.000344567737299611,1.07337843259846e-05,"srwikibooks","Wikibooks"
"srwikinews",0.000149018635653016,0.534420428532528,0.464991715341517,0.000276705553713819,7.82010040299519e-06,1.38356389554347e-05,0.000127142561390016,1.33336358395977e-05,"srwikinews","Wikinews"
"srwikiquote",0.117195823529804,0.289584215074959,0.592432615175917,0.000251399843389136,2.54822612303372e-05,4.66774295993584e-05,0.000454158058740949,9.62862635922678e-06,"srwikiquote","Wikiquote"
"srwikisource",0.39479403948375,0.510360405914072,0.0944829910401164,0.000102759829175519,1.20257178223596e-05,1.86349453013267e-05,0.000207530755901613,2.16123138609541e-05,"srwikisource","Wikisource"
"srwiktionary",0.997816823095703,0.0015509772591365,0.000383902913659743,0.000101577866094682,9.10996835547714e-06,1.52465249616271e-05,0.000119229965252357,3.13240683666902e-06,"srwiktionary","Wiktionary"
"sswiki",0.00337163097552515,0.990128224685663,0.000789807341764321,8.27412371219041e-05,7.36559492920534e-06,1.38840525464067e-05,0.00560354482971487,2.80128273480141e-06,"sswiki","Wikipedia"
"sswiktionary",0.994774027544805,0.00485988694287137,0.000222404754479046,4.99386566172224e-05,3.78402934153786e-06,1.02008667079136e-05,7.71135307380303e-05,2.64367443966736e-06,"sswiktionary","Wiktionary"
"stqwiki",0.00106785822782754,0.653206032959016,0.34542618013596,0.000162763138771666,6.64761499252457e-06,1.14600124355068e-05,0.000105709197693976,1.33487133031993e-05,"stqwiki","Wikipedia"
"stwiki",0.00758492581417318,0.974340262155814,0.000927190813312697,0.000300242513445431,1.95065989983549e-05,2.95524219547308e-05,0.0167916849747363,6.63470756498388e-06,"stwiki","Wikipedia"
"stwiktionary",0.995790743218364,0.00385383833196834,7.63700811217404e-05,0.000121311259965987,1.61956557103759e-05,2.64596017741367e-05,0.000102319825245716,1.27620258494684e-05,"stwiktionary","Wiktionary"
"suwiki",0.018267189427875,0.255753938855986,0.210060455752418,0.515418706573638,1.56434068483254e-07,1.49163702091989e-07,0.000498115444846901,1.28834746621214e-06,"suwiki","Wikipedia"
"suwikibooks",0.992600722473478,0.00712094701228395,1.94324185603384e-05,0.000122232297925639,2.45678789044407e-05,4.45267386577438e-05,4.32926747812375e-05,2.42785054089891e-05,"suwikibooks","Wikibooks"
"suwikiquote",0.573774950206254,0.365638940229358,0.0567770950727258,0.00131131847964653,5.68387290789551e-05,0.000146197148476524,0.00225185990333872,4.28002311209249e-05,"suwikiquote","Wikiquote"
"suwiktionary",0.99800278590266,0.0017079432228422,7.82496563701306e-05,8.64843439910746e-05,1.14307375333064e-05,1.68266285519231e-05,8.84428375334244e-05,7.83667051842123e-06,"suwiktionary","Wiktionary"
"svwiki",0.0394652564870572,0.0081671911483739,0.504208228727241,0.430756047053327,0.00112508868082294,0.00758294454790483,0.000149820250440426,0.00854542310483229,"svwiki","Wikipedia"
"svwikibooks",0.397701039098241,0.601446030889425,0.000572767826709181,0.000102859811340524,8.73338392503391e-06,1.60356859037209e-05,0.000149346755393591,3.18654906219598e-06,"svwikibooks","Wikibooks"
"svwikinews",0.000694434100669082,0.573100296658285,0.418436340206525,0.000123962803023506,1.26745045468042e-05,1.91220922107137e-05,0.00553702835142705,0.00207614128331307,"svwikinews","Wikinews"
"svwikiquote",0.0157011620198138,0.402567349029861,0.581429378335667,9.00764288134957e-05,9.69383076672059e-06,1.83921688042077e-05,0.000180162275212957,3.78591106031163e-06,"svwikiquote","Wikiquote"
"svwikisource",0.00318445900476987,0.673022016225764,0.322397917682232,0.000607955795668945,3.98412520599636e-05,7.74896477668948e-05,0.000654193058519838,1.61273332185881e-05,"svwikisource","Wikisource"
"svwikivoyage",0.495854201095463,0.494043990180059,0.00980774529354186,0.000127667382320368,9.15551641854919e-06,1.61968961654319e-05,0.000128811618311723,1.22320177204147e-05,"svwikivoyage","Wikivoyage"
"svwiktionary",0.996676698418269,0.00266924871024085,0.000532544609291357,3.42164098042093e-05,4.62976641816819e-06,6.66594619414347e-06,7.44797242616622e-05,1.51641552034781e-06,"svwiktionary","Wiktionary"
"swwiki",0.00312254990994156,0.079118643500746,0.348530792082776,0.569126453230996,6.66440371572789e-08,9.76432371333014e-08,9.65452453957549e-05,4.85174287070031e-06,"swwiki","Wikipedia"
"swwikibooks",0.992600722473478,0.00712094701228395,1.94324185603384e-05,0.000122232297925639,2.45678789044407e-05,4.45267386577438e-05,4.32926747812375e-05,2.42785054089891e-05,"swwikibooks","Wikibooks"
"swwiktionary",0.999152783500726,0.000632885400336236,7.70753224048496e-05,5.02002037518987e-05,6.99381606154543e-06,1.02401142503995e-05,6.59530644920242e-05,3.86857797681264e-06,"swwiktionary","Wiktionary"
"szlwiki",0.0107962366505372,0.156549281551522,0.579427297410357,0.253211484737866,1.29823376071265e-07,1.76607307247452e-07,1.52575939040753e-05,1.35625130508312e-07,"szlwiki","Wikipedia"
"tawiki",0.000993104577950539,0.0765651924015382,0.335232844303156,0.587102094722146,7.76783382618369e-08,5.05781959512409e-06,0.000101546702051442,8.17952250810403e-08,"tawiki","Wikipedia"
"tawikibooks",0.116827188762516,0.882049179753142,0.000477346622522811,0.000387118017022133,1.37874420641007e-05,3.27640393649284e-05,0.000206981333447113,5.63402992132101e-06,"tawikibooks","Wikibooks"
"tawikinews",0.00105059436415614,0.770400842458307,0.227654948927653,0.000385577856861292,2.85866643094853e-05,3.51348185729426e-05,0.000329272694011708,0.000115042216127921,"tawikinews","Wikinews"
"tawikiquote",0.0305972037314127,0.0532043854499673,0.101679600139863,0.811329617865712,8.1897290622762e-06,2.14997448565858e-05,0.00314842927110607,1.10740680196928e-05,"tawikiquote","Wikiquote"
"tawikisource",0.352307006132328,0.639678756132542,0.00432475734233012,0.00253725166955655,6.51580753826274e-05,0.000160045166731882,0.000900164143642962,2.68613374852802e-05,"tawikisource","Wikisource"
"tawiktionary",0.998773184038524,0.000683758804740483,0.000290490324478694,0.000102201241663741,8.88492435825234e-06,1.45475554727032e-05,0.000123281908520149,3.65120224218179e-06,"tawiktionary","Wiktionary"
"tcywiki",0.00076474207965873,0.976450951889383,0.000617515030092713,0.00156530207597066,2.67854493586971e-05,6.66713070202939e-05,0.0205000422356892,7.98993282688364e-06,"tcywiki","Wikipedia"
"test2wiki",0.000784007372200522,0.988351563227126,0.010341426080164,0.000139444760570044,1.20481506720034e-05,2.8080457839691e-05,0.00033884757174053,4.58237968700333e-06,"test2wiki","Wikipedia"
"testwikidatawiki",0.12175818395256,0.866967323488936,0.00190087584076836,0.00600115204277846,0.000213138219774785,0.000267035411466864,0.00277355525725785,0.000118735786457764,"testwikidatawiki","Other"
"tetwiki",0.00320831861475226,0.983559512217454,0.0125533213993162,0.000251876526097199,2.26511021430793e-05,3.73327994048366e-05,0.000360341085769819,6.64625506232872e-06,"tetwiki","Wikipedia"
"tewiki",0.00027135388210775,0.187352918588673,0.0126720391629875,0.799430584446692,1.35912317859556e-07,2.60718391927095e-05,0.000246772246221816,1.23921808128268e-07,"tewiki","Wikipedia"
"tewikibooks",0.756731745021223,0.240032623830679,0.00203629170494081,0.000896741801849693,2.77526775073796e-05,6.15232853259065e-05,0.000178354503305912,3.49671751678348e-05,"tewikibooks","Wikibooks"
"tewikiquote",0.0281839219609576,0.0010441255461609,0.000214151963649807,0.970485497519583,4.14938311975808e-06,1.39080791915099e-05,3.81401453986034e-05,1.61054019391816e-05,"tewikiquote","Wikiquote"
"tewikisource",0.137279614455843,0.0390751962395656,0.000130685135029769,0.823356502165311,1.2537110614694e-05,5.45773539227248e-05,8.15253536992507e-05,9.36218601460577e-06,"tewikisource","Wikisource"
"tewiktionary",0.995633564164394,0.00286540901726233,0.00104532619478804,0.000190231203132089,1.34874652899201e-05,2.42970745281556e-05,0.000222909548862252,4.77533174344817e-06,"tewiktionary","Wiktionary"
"tgwiki",0.000217527083707953,0.110222015264363,0.10687112797975,0.497009642855664,0.105810715147208,0.179711637235932,0.000157267967827631,6.64655485496887e-08,"tgwiki","Wikipedia"
"tgwikibooks",0.443691018763986,0.552244740247509,0.00247157384612295,0.000833817039977663,4.63492677310082e-05,7.49278878157828e-05,0.000625750983377785,1.18219634793859e-05,"tgwikibooks","Wikibooks"
"tgwiktionary",0.996745363689017,0.00301175391721649,0.000127190104273523,4.6516842879489e-05,3.30171607821262e-06,6.16985954999191e-06,5.79542553042591e-05,1.74961568145383e-06,"tgwiktionary","Wiktionary"
"thwiki",0.0144006905374372,0.0548637550730015,0.468683378770152,0.461760197106906,3.59313129317704e-05,0.00016548816106204,8.79872649340233e-05,2.57177357600612e-06,"thwiki","Wikipedia"
"thwikibooks",0.158271043541172,0.830143451221014,0.00152492556726285,0.000360474888319786,1.7422303626071e-05,3.3996080127969e-05,0.00964289542369305,5.79097478459529e-06,"thwikibooks","Wikibooks"
"thwikinews",0.0274498669670331,0.964515968667698,0.00243721323582832,0.00469439613309117,5.43588913899687e-05,0.000141734515616497,0.000680860760146502,2.56008291968723e-05,"thwikinews","Wikinews"
"thwikiquote",0.0670158678315552,0.21595221022997,0.658217470979285,0.0483599868240236,2.05638446777843e-05,5.074406509436e-05,0.0103741706504395,8.98557495469354e-06,"thwikiquote","Wikiquote"
"thwikisource",0.0811726629070439,0.915969557362836,0.00147366978397174,0.000826247884905146,3.51363128576235e-05,7.41693733451489e-05,0.000434685579777596,1.38707952627594e-05,"thwikisource","Wikisource"
"thwiktionary",0.962268349078572,0.0366624638993111,0.00085308522299061,8.64565845022521e-05,8.07411771360687e-06,1.10310713304135e-05,0.00010825316140726,2.28686417233366e-06,"thwiktionary","Wiktionary"
"tiwiki",0.00418199584081137,0.995288299427116,0.000316879657408816,9.10397816767779e-05,6.89709192489719e-06,1.11929124306195e-05,0.000100684538038944,3.01075059248001e-06,"tiwiki","Wikipedia"
