"","topic1","topic2","topic3","topic4","topic5","topic6","topic7","topic8","topic9","project","projecttype"
"tawikinews",0.833721881069747,0.000118846902971258,0.152660648077561,0.00406237649601201,0.00413490663811212,0.000123702774774202,0.00225191347837318,0.000236919012813067,0.00268880554963662,"tawikinews","Wikinews"
"tawikiquote",0.977173536326503,0.0105564711036847,0.00753486358607439,0.000769515993592581,0.00131467229783316,1.88134038125801e-05,9.53741897927403e-05,1.48818155314833e-05,0.00252187128317491,"tawikiquote","Wikiquote"
"tawikisource",0.862013079616656,0.0844857999358265,0.0113651669053549,0.00207322686853344,0.0324547149904647,0.000123358750184543,0.000941204348097314,0.00032730077978647,0.00621614780509591,"tawikisource","Wikisource"
"tcywiki",0.998100664767331,0.000237416904083571,0.000237416904083892,0.00023741690408361,0.000237416904083696,0.000237416904083571,0.000237416904083634,0.000237416904083575,0.000237416904083585,"tcywiki","Wikipedia"
"test2wiki",0.392626604533587,0.529923002123157,0.0209020203285788,0.00494689917564478,0.0230259588588552,0.000259582956112589,0.00126040901742645,0.000118995475268404,0.0269365275313696,"test2wiki","Wikipedia"
"testwikidatawiki",0.000237416904084486,0.000237416904084082,0.99810066476733,0.000237416904083571,0.000237416904083841,0.000237416904083571,0.000237416904083603,0.000237416904083571,0.000237416904083571,"testwikidatawiki","Other"
"tetwiki",0.996738278089964,0.000714474302224258,0.00078630671714568,0.000611080877777921,0.0005413999932642,1.43674123145599e-05,0.00016891048814073,4.16971693202465e-05,0.000383484949848547,"tetwiki","Wikipedia"
"tewiki",0.988248638522394,0.00086702487753679,0.00196047146861196,0.000119469904077524,0.00853510819210845,2.04612126053157e-06,2.36174098141421e-05,0.000104890923031049,0.0001387325811653,"tewiki","Wikipedia"
"tgwiki",0.046879223942442,5.83472247076142e-05,0.000162493780192143,0.897808959924878,8.2780498426111e-05,0.0301028323878727,0.0236122973769007,5.9366127276215e-07,0.00129247120330764,"tgwiki","Wikipedia"
"thwiki",0.347347609352507,0.652403539767423,6.30577728476842e-05,1.81403268952718e-05,8.44943094694679e-05,1.58849908271299e-07,4.78804968691239e-07,3.97021853273029e-05,4.28186306536819e-05,"thwiki","Wikipedia"
"thwikibooks",0.99810066476733,0.000237416904083967,0.000237416904083681,0.000237416904083828,0.000237416904083781,0.000237416904083571,0.000237416904083582,0.000237416904083571,0.000237416904083802,"thwikibooks","Wikibooks"
"thwikiquote",0.927783224891705,0.068369953165168,0.00158512525656405,0.000345310236650482,0.000802596943752302,8.58073579708825e-06,6.3651450193453e-05,0.000243714286494275,0.000797843033675631,"thwikiquote","Wikiquote"
"thwikisource",0.903582507104214,0.00151040665473222,0.00400190331594231,0.0859561609024886,0.000648002828164809,2.4297182367172e-05,0.000567247979689192,0.00295570257275273,0.000753771459649009,"thwikisource","Wikisource"
"tiwiki",0.94750436360615,0.00327512795435654,0.0391447320260622,0.00186475716518767,0.00353353349829776,8.14469071954538e-05,0.00136441608864376,0.000129270247455755,0.00310235250665078,"tiwiki","Wikipedia"
"tkwiki",0.955136741874276,0.00696153537674537,0.000812001600990983,0.000870657785997316,0.00117087279310954,8.61902597892746e-06,0.000103705735800586,0.000353458959592436,0.0345824068475084,"tkwiki","Wikipedia"
"tlwiki",0.800662355559391,0.19702068323696,0.000374222072346951,0.00017266020196506,0.00103881369043981,1.25567625270458e-06,2.54343888337605e-05,1.89001843967377e-05,0.000685674989414713,"tlwiki","Wikipedia"
"tnwiki",0.972551153183315,0.00136632516453354,0.0180066808570304,0.00376278551180896,0.00218812255466141,6.06985263933255e-05,0.000811466520559725,8.74864687196596e-05,0.00116528121297845,"tnwiki","Wikipedia"
"towiki",0.982120689154975,0.00414430062949784,0.00432123112871419,0.00223948459157052,0.00430913116819247,8.02901613240409e-05,0.0013424677570737,0.000128157008062095,0.00131424840059065,"towiki","Wikipedia"
"tpiwiki",0.989669847593893,0.00171006822637598,0.00496181659804184,0.00105764370380696,0.00113164000089443,3.13831941972454e-05,0.000361958071762917,3.68108036810599e-05,0.00103883180734627,"tpiwiki","Wikipedia"
"trwiki",0.115251998191645,0.8834654760754,4.7292944431521e-05,1.0028546628512e-05,0.000718461735878596,7.4456331760192e-08,9.60148405030092e-08,7.10951780934667e-06,0.000499462517034355,"trwiki","Wikipedia"
"trwikinews",0.000237416904084314,0.000237416904083571,0.998100664767331,0.000237416904083652,0.000237416904083576,0.000237416904083571,0.000237416904083579,0.000237416904083571,0.000237416904083636,"trwikinews","Wikinews"
"trwikiquote",0.483661571553817,0.515770826051852,0.000239051956263913,5.95680307550599e-05,0.000134698152634872,1.01328272522898e-06,6.53886676793214e-06,2.08217573705714e-05,0.000105910347813553,"trwikiquote","Wikiquote"
"trwikisource",0.995932760504182,0.000648095521296512,0.00132920125600843,0.0008873787453282,0.000610521865518172,2.10638068507889e-05,0.000132339414535177,7.15114865175906e-05,0.000367127399762864,"trwikisource","Wikisource"
"tswiki",0.833721881069747,0.000118846902971258,0.152660648077561,0.00406237649601201,0.00413490663811212,0.000123702774774202,0.00225191347837318,0.000236919012813067,0.00268880554963662,"tswiki","Wikipedia"
"ttwiki",0.616077783097113,8.09023906556689e-05,0.000273638337378119,0.295583117898375,0.000327856925837344,0.0424149965242361,0.0451853349782266,7.76408640339394e-06,4.86057617738493e-05,"ttwiki","Wikipedia"
"tumwiki",0.893976888558119,0.0796666381965784,0.0109355671551589,0.00124861853628875,0.00390076052101177,0.00026123154150814,0.00269293739217111,0.000235339592858167,0.00708201850630639,"tumwiki","Wikipedia"
"twwiki",0.987591737052609,0.00128922942303409,0.00721021715597638,0.0019555976829818,0.000842682053137521,4.59569227263169e-05,0.000363743675369066,5.21423834436227e-05,0.000648693650722659,"twwiki","Wikipedia"
"tyvwiki",0.0935845182372342,0.00103263562764653,0.00230854924228857,0.901487300038443,0.000290003450924871,8.34103397689082e-06,0.000556275144174338,1.86514420995503e-05,0.000713725783211932,"tyvwiki","Wikipedia"
"tywiki",0.808748285398966,0.00430078400954496,0.182358214562264,0.00162396548268508,0.0011652943337646,5.85963776086027e-05,0.000605577083935788,6.79002075394018e-05,0.00107138254369196,"tywiki","Wikipedia"
"udmwiki",0.146936616381499,0.000899903182353739,0.00128284585213101,0.845910861705799,0.00397760001371538,9.00947911722459e-06,0.000586892458182739,3.85902392238294e-05,0.000357680687977877,"udmwiki","Wikipedia"
"ugwiki",0.508844263824291,0.476718551460614,0.00394763005799795,0.00244392501831041,0.00625982278674337,1.46606251884235e-05,0.000582479456387372,4.4727524621224e-05,0.00114393924584651,"ugwiki","Wikipedia"
"ukwiki",6.94190932616548e-05,0.0664381136500867,1.85669677882822e-07,4.82898432502539e-06,1.64123868804993e-06,0.482622513034752,0.45085817149395,1.01210711573705e-06,4.11472814232128e-06,"ukwiki","Wikipedia"
"ukwikinews",0.000237416904084314,0.000237416904083571,0.998100664767331,0.000237416904083652,0.000237416904083576,0.000237416904083571,0.000237416904083579,0.000237416904083571,0.000237416904083636,"ukwikinews","Wikinews"
"ukwikiquote",0.754278382791642,0.239792902178955,0.000928650867622077,0.000180172048662771,0.00440986308159602,2.41686262324657e-06,7.19396731090279e-05,0.000107178519893263,0.000228493975896402,"ukwikiquote","Wikiquote"
"ukwikisource",0.985392798057483,0.00394783681630965,0.000934513897272177,0.00416364621158778,0.00396297501100981,1.75674352162389e-05,0.00037854848084759,0.000188018253087309,0.00101409583718598,"ukwikisource","Wikisource"
"urwiki",0.849860210570909,0.00035070780765926,0.000204688936962282,0.000184677034651123,0.00429945794611387,1.31434126233286e-06,5.25202384926664e-05,3.45903825016557e-05,0.145011832741448,"urwiki","Wikipedia"
"urwikiquote",0.971800513778771,0.00433966722295292,0.00844820038235461,0.00150373272961594,0.00109096731138746,4.21098583803355e-05,0.000321879128287245,0.0108308292226772,0.00162210036557275,"urwikiquote","Wikiquote"
"uzwiki",0.982945804308233,0.00207757112279544,0.000539897317399756,0.0102643178721052,0.00214846411462189,1.77654820174081e-06,0.000118513090083354,0.000166480210992451,0.00173717541556756,"uzwiki","Wikipedia"
"uzwikiquote",0.920028667063255,0.0179369470296436,0.0459334343379028,0.0107176138086241,0.000961917296709365,0.000136010779210057,0.000856553983731424,0.00011893211995786,0.00330992358096577,"uzwikiquote","Wikiquote"
"vecwiki",0.984835284216202,0.0106721881668014,0.00123211680322992,0.000400266328621709,0.00199191650492863,7.64815994228927e-05,4.70164436275698e-05,0.000333514385560977,0.000411215551605075,"vecwiki","Wikipedia"
"vepwiki",0.162931802577429,0.000256819399998574,0.000206724550552281,0.83549300683859,0.000219610109913873,1.55179178217664e-06,0.000115551206411918,3.43404841691957e-05,0.000740593041152939,"vepwiki","Wikipedia"
"vewiki",0.833721881069747,0.000118846902971258,0.152660648077561,0.00406237649601201,0.00413490663811212,0.000123702774774202,0.00225191347837318,0.000236919012813067,0.00268880554963662,"vewiki","Wikipedia"
"viwiki",0.233944343437152,0.765828557698732,4.99187042527589e-05,2.72856745740576e-05,8.7490333893789e-05,1.33770246739586e-07,1.96692747700724e-07,4.58068108398665e-07,6.16156202927202e-05,"viwiki","Wikipedia"
"viwikibooks",0.000237416904084314,0.000237416904083571,0.998100664767331,0.000237416904083652,0.000237416904083576,0.000237416904083571,0.000237416904083579,0.000237416904083571,0.000237416904083636,"viwikibooks","Wikibooks"
"viwikiquote",0.98283040968143,0.0109412760987254,0.00179616517982502,0.000891802039153605,0.00174348078484012,1.46894082113011e-05,0.000107807468925487,3.51399232422705e-05,0.0016392294156468,"viwikiquote","Wikiquote"
"viwikisource",0.905551182505141,0.00411480269750291,0.00449249033667635,0.00105992212509092,0.00128497126693057,4.71822988743664e-05,0.000199467389628866,0.0825465569681125,0.000703424412042865,"viwikisource","Wikisource"
"viwikivoyage",0.929084745040495,0.00566935103476616,0.00112325023995797,0.0032236814655418,0.0492186813508407,9.57281568594926e-05,0.00120940820344188,0.00446829201662735,0.00590686249146918,"viwikivoyage","Wikivoyage"
"vlswiki",0.491603542809676,0.484042411960361,0.018307323667597,0.00151801726300329,0.00236525804855933,2.00998118146265e-05,0.000258704731632366,2.60629892764478e-05,0.00185857871807956,"vlswiki","Wikipedia"
"vowiki",0.99644703287888,0.000162921603685127,9.01580350080857e-05,0.000182234711936869,0.00296522181034218,2.61738686145176e-06,6.8900514878205e-05,5.57341968946975e-06,7.53396387178426e-05,"vowiki","Wikipedia"
"warwiki",0.997902408697343,0.000282240242587009,0.000345946159932343,0.000153383574496495,0.00114838063279304,3.2513738970993e-06,3.96626446967362e-05,6.66580959261163e-05,5.80685783284964e-05,"warwiki","Wikipedia"
"wawiki",0.902892977374979,0.00218625826251688,0.00522369431321247,0.000987838280759015,0.0483508110391185,9.69442857306051e-06,0.000507159623704522,0.039437635267694,0.000403931409442607,"wawiki","Wikipedia"
"wikidatawiki",5.36983320765973e-06,4.01191266654844e-07,0.997635978488253,8.03208241951452e-06,1.12639167461369e-05,0.00227536439858404,3.38568516527978e-05,1.03697729961672e-07,2.9629540140272e-05,"wikidatawiki","Other"
"wowiki",0.945419691194406,0.00173858056013043,0.0127599348334991,0.0366028005734785,0.0010274881466226,4.16958641561171e-05,0.00101933071759853,7.47824730170681e-05,0.00131569563709167,"wowiki","Wikipedia"
"wuuwiki",0.951729151206688,0.0132144575019895,0.00914453162675426,0.000791228498191539,0.0241794629741769,1.21517472047338e-05,0.000136778936630892,0.000163406488212712,0.000628831020151784,"wuuwiki","Wikipedia"
"xalwiki",0.833721881069747,0.000118846902971258,0.152660648077561,0.00406237649601201,0.00413490663811212,0.000123702774774202,0.00225191347837318,0.000236919012813067,0.00268880554963662,"xalwiki","Wikipedia"
"xhwiki",0.972503231985808,0.000189194750175922,0.0186663330031649,0.00279055000587274,0.00208225362359676,6.23938217830602e-05,0.00128795597201563,0.000175712448276547,0.00224237438930691,"xhwiki","Wikipedia"
"xmfwiki",0.969941784096464,0.0285647033521637,0.000555482055962778,0.00032694516521022,0.000276965168491863,2.02666856175811e-06,1.8309210099744e-05,0.000129141477771308,0.000184642805274592,"xmfwiki","Wikipedia"
"yiwiki",0.990679827886986,0.000936333406372998,0.000409927318460433,0.000124481773395142,0.00767167694698875,2.17088394826013e-06,3.71293995357388e-05,2.24138588690228e-05,0.000116038525443727,"yiwiki","Wikipedia"
"yiwikisource",0.998100664767331,0.000237416904083588,0.000237416904083603,0.00023741690408372,0.000237416904083588,0.000237416904083571,0.000237416904083582,0.000237416904083586,0.000237416904083597,"yiwikisource","Wikisource"
"yowiki",0.999557778271219,0.000158822626535657,5.07147323617988e-05,5.85081388985536e-05,9.46582281508723e-05,1.49022595242478e-06,2.07855719794909e-05,3.78550816864396e-06,5.3456696733566e-05,"yowiki","Wikipedia"
"zawiki",0.961863279773342,0.00118367801103684,0.0114646003974526,0.0021753244386478,0.000589636621366571,5.74524982888026e-05,0.000226534147383881,0.0216050589802549,0.000834435132226855,"zawiki","Wikipedia"
"zeawiki",0.9912813012191,0.00184432991217435,0.00292500816977007,0.0019402968634829,0.000961380813522043,2.18862049067947e-05,0.000272191761124016,5.65961708883107e-05,0.000697008885031973,"zeawiki","Wikipedia"
"zh_classicalwiki",0.996646031523032,0.0013920284517815,0.000459214324575905,0.000585987324496695,0.000398362055061382,1.10897334293001e-05,7.0813010278109e-05,0.000241136575824656,0.00019533700152014,"zh_classicalwiki","Wikipedia"
"zh_min_nanwiki",0.98902547897132,0.000496461461694999,0.000470730920052677,0.000165650853901509,0.00348258689097813,2.07814981830719e-06,3.95229370144393e-05,0.000279603188668986,0.00603788662655065,"zh_min_nanwiki","Wikipedia"
"zh_min_nanwikiquote",0.998100664767331,0.000237416904083571,0.000237416904083892,0.00023741690408361,0.000237416904083696,0.000237416904083571,0.000237416904083634,0.000237416904083575,0.000237416904083585,"zh_min_nanwikiquote","Wikiquote"
"zh_yuewiki",0.996688066655824,0.00119344545353415,0.000189353367088055,9.3016354450317e-05,0.00137371654044867,1.62149382840791e-06,1.86995240867216e-05,2.70435033373313e-05,0.000415037107402586,"zh_yuewiki","Wikipedia"
"zhwiki",0.1527464815483,0.845472748376515,3.39472318850186e-05,1.48600158438485e-05,0.000703191730533033,0.000519161876784064,9.94447429810972e-08,1.4550748052753e-05,0.000494959027342711,"zhwiki","Wikipedia"
"zhwikibooks",0.904184520501439,0.000603553276016762,0.0819383807768582,0.00794641438920453,0.000795662463552867,0.000130606719655424,0.000711940341565379,0.000573750848720993,0.00311517068298646,"zhwikibooks","Wikibooks"
"zhwikiquote",0.972463241313825,0.0254943703939664,0.00102263492185416,0.000102224708126286,0.000417858957509591,3.14057617508119e-06,2.44495495416506e-05,0.00017755404312246,0.000294525535879717,"zhwikiquote","Wikiquote"
"zhwikisource",0.94333605358648,0.00108072076074826,0.000950005530785057,0.00057879137594953,0.000819420352643298,8.03065383421356e-06,9.44927944141019e-05,0.0528007381705892,0.000331746774556686,"zhwikisource","Wikisource"
"zuwiki",0.985603613324385,0.00431762242955813,0.00286961253580865,0.00209362365105664,0.00373020524813639,0.000268372136110835,0.00013788647498823,2.17502789015942e-05,0.000957313921054338,"zuwiki","Wikipedia"
