"","topic1","topic2","topic3","topic4","topic5","topic6","topic7","topic8","topic9","topic10","project","projecttype"
"szlwiki",0.972841788304932,0.016019039230781,0.000160865917123085,0.00871059203296,0.00193737848345508,0.000191840502102267,2.32157513004267e-05,0.000104922268098473,3.70986001585895e-06,6.64764923161136e-06,"szlwiki","Wikipedia"
"tawiki",0.999999779287782,7.58630451051482e-08,1.87510626853102e-08,1.86312226083089e-08,2.13492815631782e-08,1.71705334408192e-08,1.74528864291154e-08,1.89906760287281e-08,1.61908701341813e-08,1.63126394776158e-08,"tawiki","Wikipedia"
"tawikibooks",0.997882352941176,0.000235294117647084,0.000235294117647077,0.000235294117647079,0.000235294117647087,0.000235294117647081,0.000235294117647064,0.000235294117647064,0.00023529411764706,0.000235294117647059,"tawikibooks","Wikibooks"
"tawikinews",0.997882352941176,0.000235294117647178,0.000235294117647128,0.00023529411764708,0.000235294117647123,0.000235294117647095,0.000235294117647062,0.000235294117647062,0.000235294117647062,0.00023529411764706,"tawikinews","Wikinews"
"tcywiki",0.986806203559195,0.00269707277171954,0.00282162919619094,0.00286757804375276,0.00278163735960277,0.00134713292785733,0.000151753656835096,0.000406402899082701,4.82367345388922e-05,7.23528512253452e-05,"tcywiki","Wikipedia"
"test2wiki",0.997882352941175,0.000235294117647079,0.000235294117647137,0.000235294117647211,0.000235294117647181,0.00023529411764791,0.000235294117647076,0.000235294117647103,0.000235294117647059,0.000235294117647061,"test2wiki","Wikipedia"
"tetwiki",0.8874727395823,0.00305695959881823,0.000911179953547056,0.0066449051414676,0.00137911160909049,0.00100972927004167,0.0494068746498673,0.0500619540572775,2.39460542611439e-05,3.26000833289537e-05,"tetwiki","Wikipedia"
"tewiki",0.973452593032563,0.019099168919032,0.000493039806353208,0.00033355908216968,0.000342349766416236,0.000165357676375241,0.00301630433728104,0.00309418087064647,1.22204200929061e-06,2.22446715378631e-06,"tewiki","Wikipedia"
"tgwiki",0.0864012263953245,0.100025523424784,0.56380935713759,0.000114903715782292,0.00102540159137433,2.42377392390731e-05,0.0197793312852081,0.155293672222734,0.0734857609521658,4.05855357979612e-05,"tgwiki","Wikipedia"
"thwiki",0.923251923266978,0.014230450347263,0.00134357585861008,0.0598471471086758,0.000188569039242632,0.000102336511478297,0.000467061121187641,0.000568579573443345,1.75256133852711e-07,1.81916986969147e-07,"thwiki","Wikipedia"
"thwikisource",0.997882352941175,0.000235294117647253,0.000235294117647163,0.000235294117647733,0.000235294117647319,0.000235294117647244,0.00023529411764708,0.00023529411764715,0.000235294117647059,0.00023529411764706,"thwikisource","Wikisource"
"tiwiki",0.996513065483454,0.00083091087132922,0.00049486046817258,0.000379527604597213,0.000468565470445778,0.00105366010802326,6.74802070842959e-05,0.000107267420244076,3.9293231541519e-05,4.53691351082848e-05,"tiwiki","Wikipedia"
"tkwiki",0.952866961739516,0.000559546299646562,0.0412316509290553,0.000995192220869184,0.00375377993569738,0.000484343741442204,2.99216470189345e-05,5.95844146290573e-05,7.9890444686357e-06,1.10300276569014e-05,"tkwiki","Wikipedia"
"tlwiki",0.708449494107237,0.106487795655908,0.00332085606863683,0.175633735121761,0.00397525415660613,0.000449095961003293,0.000769827816843328,0.000912938457230702,4.89845474640567e-07,5.12809298825368e-07,"tlwiki","Wikipedia"
"tnwiki",0.815340680956781,0.164199871046333,0.00145525835458228,0.00187904963361591,0.0101184537094145,0.00509762479394065,0.000644939651192569,0.00108211645605384,7.85566648937305e-05,0.000103448733192648,"tnwiki","Wikipedia"
"towiki",0.854835729811046,0.102931398190738,0.00730428434177335,0.0134381481316154,0.0085605691090839,0.0107393111350389,0.000423344240565247,0.00146630692103547,0.000117786540569761,0.000183121578533735,"towiki","Wikipedia"
"tpiwiki",0.864500586515748,0.00972132452211378,0.000810750080287486,0.00898552615525577,0.00496379431533563,0.000410721685140643,0.05203440167863,0.0585095789366998,2.72534680003195e-05,3.60626427884612e-05,"tpiwiki","Wikipedia"
"trwiki",0.880630650946081,0.00507953050001392,0.00111644208052438,0.105586634753716,0.00507294761025289,0.0001647644109386,0.00215617323135049,0.00019259183353332,9.03552314178356e-08,1.74278358366937e-07,"trwiki","Wikipedia"
"trwikibooks",0.000235294117647371,0.997882352941176,0.000235294117647092,0.000235294117647246,0.000235294117647089,0.000235294117647166,0.00023529411764706,0.000235294117647068,0.000235294117647059,0.000235294117647059,"trwikibooks","Wikibooks"
"trwikinews",0.987317160917763,0.00193180963075042,0.00220649456420223,0.00363672048479017,0.00282443265169772,0.00167186344215597,0.000107375616240042,0.000252202083124855,2.66038767321769e-05,2.53367325440169e-05,"trwikinews","Wikinews"
"trwikiquote",0.941144261247683,0.0103739906270643,0.00406748182297726,0.0362485127338867,0.00558180974899753,0.00167661423243657,0.000198926294228038,0.000652662030000667,2.20562513558755e-05,3.36850113706417e-05,"trwikiquote","Wikiquote"
"tswiki",0.971277838961435,0.00819542316592771,0.00626931060950096,0.00212346994834967,0.00879845918153431,0.00278976048922698,0.000242638448960642,0.000194758302257487,5.01641595215488e-05,5.81767332851753e-05,"tswiki","Wikipedia"
"ttwiki",0.0290031921826468,0.656353245840818,0.0874425613940576,6.26583086898652e-05,0.10811592361164,4.07607447492381e-05,0.00181687698972512,0.0807858191008975,0.0363532803276552,2.5681499121164e-05,"ttwiki","Wikipedia"
"tumwiki",0.936612657128073,0.00592438380155616,0.00877170287889114,0.0434538207572473,0.00327775868539926,0.00108511839263648,0.000212671349179752,0.000499055718780609,5.89282530625644e-05,0.000103903035174161,"tumwiki","Wikipedia"
"twwiki",0.992153028453917,0.00302967496989694,0.0015972508193158,0.000239461650585998,0.00123706228680618,0.00113031177763754,0.000132104450503029,0.000219474392357881,0.000117786119244756,0.000143845079734554,"twwiki","Wikipedia"
"tyvwiki",0.237126690102471,0.0134114947996423,0.728116321621916,0.000454604153517126,0.00381181134402232,0.00052742320721876,0.000574206104983423,0.00069378583811563,0.0146366551031249,0.000647007724988358,"tyvwiki","Wikipedia"
"tywiki",0.00023529411764767,0.997882352941175,0.000235294117647224,0.000235294117647377,0.000235294117647267,0.000235294117647317,0.000235294117647068,0.000235294117647098,0.000235294117647059,0.00023529411764706,"tywiki","Wikipedia"
"udmwiki",0.0611284992027029,0.00244141858914425,0.927144945994955,0.00041657981168334,0.000656117378753992,0.000138861832298715,0.000566457610485758,0.000724339235428817,0.0064775119627144,0.000305268381833354,"udmwiki","Wikipedia"
"ugwiki",0.964429173699844,0.0306669038324633,0.00104478692361724,0.000548856108668878,0.00197524371375192,0.00116292030652485,7.82509989838915e-05,7.99031234545534e-05,5.18688154353895e-06,8.77441114779211e-06,"ugwiki","Wikipedia"
"ukwiki",1.90436544660364e-05,1.92778216363719e-06,8.64506606141147e-07,4.74271248713312e-06,0.000192999495367437,1.72269882326622e-09,1.55142517859281e-05,0.811445113667426,0.188319207261939,5.8494505941878e-07,"ukwiki","Wikipedia"
"ukwikinews",0.9729885170458,0.00398702758353927,0.0070505856755833,0.00186792452953381,0.0101754634086389,0.00341296220761313,0.000123733414201046,0.000286682502695659,4.79695749951811e-05,5.91340573993988e-05,"ukwikinews","Wikinews"
"ukwikiquote",0.907929758709269,0.0605467055472364,0.000590407694738838,0.00184569712480403,0.0035799337743811,0.000595732256772376,0.0103810108308749,0.0145129139704457,7.73309146614623e-06,1.01070000119135e-05,"ukwikiquote","Wikiquote"
"urwiki",1.33888224157331e-05,4.99119870541766e-05,0.981697941566347,4.39901542278263e-08,0.0182043749863267,3.85185364520816e-08,4.02037096199342e-08,2.07938267375654e-07,3.40247301217143e-05,2.72570666922777e-08,"urwiki","Wikipedia"
"uzwiki",0.978114193710468,0.00778423915889014,7.25819905892922e-05,0.0106726183632834,0.000393016796406351,7.15218602889059e-05,0.00123432259366155,0.0016549265005324,7.60523151474192e-07,1.81850272842617e-06,"uzwiki","Wikipedia"
"vecwiki",0.868230733190947,0.0748584332836663,0.0129035397013663,0.00118111455517629,0.0258129291024396,0.0005127580759582,0.00815190358761361,0.00834139823994401,2.47050263446943e-06,4.71976025467357e-06,"vecwiki","Wikipedia"
"vepwiki",0.0989403652894448,0.000149104514301121,0.870627978153885,0.000738813896749465,0.00062304684378153,3.87662373090996e-05,0.00153035011918706,0.00159417194412127,0.025648967629577,0.00010843537164354,"vepwiki","Wikipedia"
"vewiki",0.997882352941176,0.000235294117647098,0.000235294117647092,0.000235294117647064,0.000235294117647074,0.000235294117647072,0.00023529411764706,0.00023529411764706,0.000235294117647059,0.00023529411764706,"vewiki","Wikipedia"
"viwiki",0.938533608167472,0.00894238517373611,0.00283213016507741,0.0465329510098821,0.000587057356779996,4.71714546358439e-05,0.00233637384233565,0.000188017595091445,1.49706462662329e-07,1.55528527144652e-07,"viwiki","Wikipedia"
"viwikiquote",0.997882352941176,0.000235294117647084,0.000235294117647077,0.000235294117647079,0.000235294117647087,0.000235294117647081,0.000235294117647064,0.000235294117647064,0.00023529411764706,0.000235294117647059,"viwikiquote","Wikiquote"
"viwikisource",0.00023529411764706,0.997882352941176,0.000235294117647107,0.000235294117647143,0.00023529411764739,0.00023529411764706,0.000235294117647069,0.000235294117647077,0.000235294117647059,0.000235294117647059,"viwikisource","Wikisource"
"vlswiki",0.91363211013627,0.03268394562619,0.0056597749011288,0.00270038120296315,0.00572452602478086,0.0393860463547225,6.93501114378821e-05,0.000129888955484847,4.83493535898316e-06,9.14175166301713e-06,"vlswiki","Wikipedia"
"vowiki",0.791920657307577,0.0702903660135273,0.000223498868462819,0.13577860815188,0.000848946862260872,0.000731441040608027,3.99178844528862e-05,0.000143366493138848,8.71709345206846e-06,1.44802846403511e-05,"vowiki","Wikipedia"
"warwiki",0.883113553124731,0.0911859728123713,0.000473734067210487,0.000985551614201523,0.000938994673351002,0.000743795115370528,0.0107183034628784,0.0118346849628019,2.09225632130553e-06,3.31791076197342e-06,"warwiki","Wikipedia"
"wawiki",0.976558985933366,0.000842098733896832,0.000138165587967742,0.00347299398818521,0.000478916694392289,0.00193040410500289,0.00800798108301876,0.00855725960481121,5.39708140008733e-06,7.79718795875003e-06,"wawiki","Wikipedia"
"wikidatawiki",0.851355942911905,0.0173813461547544,0.0481356071884654,0.0020134548254394,0.00235340553071393,0.0504954073816718,0.00789783514133909,0.018003145300172,6.67897788317542e-06,0.00235717658765614,"wikidatawiki","Other"
"wowiki",0.896404495881856,0.002477818897928,0.00199118849823626,0.00311771937660659,0.0915218688287897,0.00423474913070682,3.53409961710023e-05,0.000171241671350596,1.96503894136804e-05,2.59263289412813e-05,"wowiki","Wikipedia"
"wuuwiki",0.895398040280661,0.0969760230678507,0.000610164716614401,0.000359430146387223,0.00213653468121403,0.000722838186628864,0.0019113461565979,0.0018802277829187,1.90639388516735e-06,3.48858724190228e-06,"wuuwiki","Wikipedia"
"xalwiki",0.989138422846324,0.00342416330861008,0.00226424893224544,0.0010082797798445,0.00186160680216825,0.00134816527465667,0.000484949898424762,0.000278915046774266,9.15176345785295e-05,9.97304763733071e-05,"xalwiki","Wikipedia"
"xhwiki",0.992448500643235,0.0014066753562802,0.00108623074286991,0.000614755457695085,0.00355587732813135,0.000735778816176487,4.22447857243417e-05,6.9793659277161e-05,1.722623264794e-05,2.29169779625624e-05,"xhwiki","Wikipedia"
"xmfwiki",0.815820868793378,0.0341695986331923,0.000363963260580959,0.130923492259831,0.00206816386735204,0.000618111516101087,0.000816912937156967,0.0152149839919212,1.4349547165785e-06,2.46978577017694e-06,"xmfwiki","Wikipedia"
"yiwiki",0.95050758271654,0.0401277580907095,0.000365522544965445,0.000606568596763633,0.000450346294257176,0.000215692908622381,0.00395260836142549,0.00376552210034331,1.39506754270162e-06,7.00331883048619e-06,"yiwiki","Wikipedia"
"yowiki",0.903665548878168,0.0865659075752705,0.000641526273089467,0.000614609746241235,0.000932169699783163,0.000341856269558655,0.00363129564937094,0.00358829342443906,2.73733804027875e-06,1.60551460383332e-05,"yowiki","Wikipedia"
"zawiki",0.818195692009101,0.0901598947910667,0.0015365260885825,0.00102556050303333,0.00466632155981533,0.00956350491523343,0.0410982222949504,0.033700698895785,1.81393042059198e-05,3.5439638226819e-05,"zawiki","Wikipedia"
"zeawiki",0.943313792512307,0.0340691419896774,0.015014069048259,0.00195025089045459,0.00512212875350508,0.00038908705996977,3.95503681676857e-05,8.66676630814115e-05,5.20018103525831e-06,1.01115335427594e-05,"zeawiki","Wikipedia"
"zh_classicalwiki",0.921374888314649,0.0395069129351197,0.000557608031810952,0.00223714283402811,0.00203176101642755,0.000503330885421784,0.00146706630625015,0.0323092104380871,4.5425922720264e-06,7.53664593342616e-06,"zh_classicalwiki","Wikipedia"
"zh_min_nanwiki",0.940497706494865,0.0479680824896671,0.00665716428422573,0.00182383030821112,0.000930696258224717,0.000152424688523303,0.000959602408412503,0.00100917177003499,6.12046993216074e-07,7.09250842167578e-07,"zh_min_nanwiki","Wikipedia"
"zh_yuewiki",0.981580512845713,0.0163015581964931,7.25087372482208e-05,0.000935846232229081,0.000332642020949145,0.000119030372108929,0.000311802809855601,0.000345273932654357,3.97058635359632e-07,4.27794113554699e-07,"zh_yuewiki","Wikipedia"
"zhwiki",0.940793112273593,0.00755108280294924,0.000904092112552833,0.0460317582511743,0.00245883214534585,8.80152636430464e-05,0.000841541635173759,0.000653959215394794,0.00020863276466253,0.000468973535510406,"zhwiki","Wikipedia"
"zhwikinews",0.968886511365643,0.00297610497313262,0.00419226698773288,0.0093568873831277,0.0104589169430123,0.00333831065981976,0.000225104185993084,0.000493965503586361,3.13983611774323e-05,4.0533636774424e-05,"zhwikinews","Wikinews"
"zhwikiquote",0.87992539439704,0.0998317152746735,0.000827446274180948,0.012842497409701,0.00357511019980893,0.00217429291766551,0.000239177551302555,0.000518199472002942,2.52251200414902e-05,4.09413835828781e-05,"zhwikiquote","Wikiquote"
"zhwikisource",0.962145252666715,0.00407083177239396,0.00134204216485123,0.00604868781297024,0.00449325450210158,0.0209064299872875,0.000411271497786723,0.000394635985739408,7.85568904132997e-05,0.000109036719741146,"zhwikisource","Wikisource"
"zhwikivoyage",0.999500334812318,1.65745124211605e-05,0.000453332306353045,4.53726927694188e-06,1.04936998421652e-05,5.36126577801069e-06,2.47677539361078e-06,2.77777956837296e-06,1.91743905875624e-06,2.19413998997967e-06,"zhwikivoyage","Wikivoyage"
"zuwiki",0.927067225524395,0.00125164640701598,0.000402332705806817,0.00203160127414438,0.000514788340014631,0.000226008822625438,0.0337132288798447,0.0347720947053784,8.49742793515236e-06,1.25759128395356e-05,"zuwiki","Wikipedia"
